<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.03.14	20:20:00	17990.8	18018.3	17989.8	18016.9	1841	0	6
2024.03.14	20:25:00	18017.0	18025.9	18009.1	18009.8	1703	0	6
2024.03.14	20:30:00	18010.3	18025.0	17995.8	18020.8	2182	0	6
2024.03.14	20:35:00	18020.6	18032.0	18013.4	18024.1	1864	0	6
2024.03.14	20:40:00	18024.0	18032.3	18013.3	18028.8	1802	0	6
2024.03.14	20:45:00	18028.9	18035.4	18009.9	18034.5	1896	0	6
2024.03.14	20:50:00	18034.4	18061.3	18031.0	18054.9	2293	0	6
2024.03.14	20:55:00	18054.8	18070.4	18054.4	18068.0	1979	0	6
2024.03.14	21:00:00	18068.5	18100.5	18068.5	18089.9	2579	0	6
2024.03.14	21:05:00	18089.8	18099.1	18084.1	18098.3	1556	0	6
2024.03.14	21:10:00	18098.8	18107.3	18088.9	18098.4	1513	0	6
2024.03.14	21:15:00	18098.5	18103.1	18082.8	18091.5	1581	0	6
2024.03.14	21:20:00	18091.9	18096.8	18069.4	18073.6	1837	0	6
2024.03.14	21:25:00	18073.5	18087.4	18072.3	18075.3	1502	0	6
2024.03.14	21:30:00	18076.8	18084.0	18060.8	18075.5	1912	0	6
2024.03.14	21:35:00	18076.3	18076.3	18054.3	18056.0	1840	0	6
2024.03.14	21:40:00	18055.8	18073.5	18046.3	18070.8	1943	0	6
2024.03.14	21:45:00	18070.6	18086.5	18067.3	18073.8	1836	0	6
2024.03.14	21:50:00	18074.3	18074.6	18035.5	18038.0	2150	0	6
2024.03.14	21:55:00	18038.9	18042.8	18026.4	18028.3	1974	0	6
2024.03.14	22:00:00	18028.0	18028.3	18001.9	18010.0	2366	0	6
2024.03.14	22:05:00	18009.5	18012.3	17967.9	17974.8	2599	0	6
2024.03.14	22:10:00	17975.3	17983.3	17958.5	17960.3	2345	0	6
2024.03.14	22:15:00	17960.1	17982.3	17957.3	17966.0	2220	0	6
2024.03.14	22:20:00	17966.3	17978.8	17959.0	17960.3	1951	0	6
2024.03.14	22:25:00	17959.9	17976.9	17948.4	17967.8	2140	0	6
2024.03.14	22:30:00	17970.0	17970.3	17942.9	17946.0	2084	0	6
2024.03.14	22:35:00	17945.6	17981.3	17937.5	17977.0	2169	0	6
2024.03.14	22:40:00	17977.3	17991.4	17972.0	17991.4	2193	0	6
2024.03.14	22:45:00	17991.3	18002.9	17974.0	17996.7	2610	0	6
2024.03.14	22:50:00	18000.1	18037.4	17989.9	18034.0	3787	0	6
2024.03.14	22:55:00	18033.3	18053.9	18018.3	18053.5	3445	0	6
2024.03.14	23:00:00	18053.9	18075.2	18044.8	18068.6	1279	0	6
2024.03.14	23:05:00	18069.1	18069.1	18038.5	18047.3	1419	0	18
2024.03.14	23:10:00	18047.2	18049.4	18034.5	18035.9	856	0	18
2024.03.14	23:15:00	18036.0	18041.9	18033.3	18037.2	605	0	18
2024.03.14	23:20:00	18036.8	18040.7	18035.5	18037.8	400	0	18
2024.03.14	23:25:00	18038.8	18040.8	18037.7	18038.4	335	0	18
2024.03.14	23:30:00	18038.9	18040.5	18034.8	18035.5	226	0	18
2024.03.14	23:35:00	18035.3	18040.4	18031.8	18038.3	264	0	18
2024.03.14	23:40:00	18038.4	18047.9	18038.3	18047.3	302	0	18
2024.03.14	23:45:00	18047.6	18050.3	18044.3	18046.4	278	0	18
2024.03.14	23:50:00	18045.9	18047.2	18038.5	18039.3	214	0	18
2024.03.14	23:55:00	18039.1	18044.3	18037.0	18042.8	251	0	18
2024.03.15	01:00:00	18030.6	18031.6	18028.1	18029.4	251	0	18
2024.03.15	01:05:00	18029.3	18038.9	18029.1	18037.6	201	0	18
2024.03.15	01:10:00	18037.0	18039.0	18031.5	18032.6	309	0	18
2024.03.15	01:15:00	18032.7	18035.1	18027.2	18028.2	260	0	18
2024.03.15	01:20:00	18028.4	18029.1	18025.5	18026.4	173	0	18
2024.03.15	01:25:00	18027.0	18036.8	18026.5	18034.9	195	0	18
2024.03.15	01:30:00	18035.0	18035.8	18032.8	18033.9	118	0	18
2024.03.15	01:35:00	18034.8	18035.2	18032.8	18034.0	74	0	18
2024.03.15	01:40:00	18034.4	18034.4	18029.3	18029.5	131	0	18
2024.03.15	01:45:00	18029.7	18030.5	18021.8	18029.1	196	0	18
2024.03.15	01:50:00	18028.9	18029.7	18025.4	18027.7	139	0	18
2024.03.15	01:55:00	18027.1	18027.7	18023.9	18026.7	120	0	18
2024.03.15	02:00:00	18027.4	18027.6	18018.3	18019.0	199	0	18
2024.03.15	02:05:00	18019.1	18023.9	18018.0	18018.2	159	0	18
2024.03.15	02:10:00	18018.3	18018.3	18011.5	18012.4	280	0	18
2024.03.15	02:15:00	18012.3	18012.4	18007.7	18009.7	211	0	18
2024.03.15	02:20:00	18009.5	18014.4	18009.5	18012.9	160	0	18
2024.03.15	02:25:00	18013.0	18015.0	18004.9	18005.5	179	0	18
2024.03.15	02:30:00	18005.4	18008.7	18002.2	18008.7	240	0	18
2024.03.15	02:35:00	18008.8	18011.4	18005.4	18005.6	164	0	18
2024.03.15	02:40:00	18005.7	18005.8	18001.8	18002.3	174	0	18
2024.03.15	02:45:00	18002.2	18007.3	18000.0	18006.7	165	0	18
2024.03.15	02:50:00	18006.5	18010.3	18006.5	18010.3	154	0	18
2024.03.15	02:55:00	18010.4	18014.7	18009.7	18014.4	195	0	18
2024.03.15	03:00:00	18014.0	18022.5	18013.5	18020.9	321	0	18
2024.03.15	03:05:00	18021.1	18023.3	18015.0	18016.3	258	0	18
2024.03.15	03:10:00	18016.4	18020.4	18014.8	18019.7	189	0	18
2024.03.15	03:15:00	18019.5	18023.4	18017.4	18022.2	275	0	18
2024.03.15	03:20:00	18021.8	18028.4	18016.4	18027.3	319	0	18
2024.03.15	03:25:00	18027.7	18028.4	18022.8	18023.1	178	0	18
2024.03.15	03:30:00	18023.3	18032.9	18023.3	18032.9	260	0	18
2024.03.15	03:35:00	18033.1	18034.8	18030.8	18031.0	295	0	18
2024.03.15	03:40:00	18030.9	18032.0	18026.8	18029.4	214	0	18
2024.03.15	03:45:00	18029.8	18032.3	18026.8	18027.8	216	0	18
2024.03.15	03:50:00	18027.9	18040.0	18027.9	18037.9	284	0	18
2024.03.15	03:55:00	18037.8	18038.4	18030.9	18036.9	223	0	18
2024.03.15	04:00:00	18037.3	18042.2	18035.8	18040.7	330	0	18
2024.03.15	04:05:00	18040.8	18044.9	18034.2	18034.9	280	0	18
2024.03.15	04:10:00	18035.0	18038.9	18034.5	18034.5	248	0	18
2024.03.15	04:15:00	18034.6	18038.3	18033.2	18035.2	375	0	18
2024.03.15	04:20:00	18035.3	18035.7	18026.3	18029.4	403	0	18
2024.03.15	04:25:00	18030.3	18035.8	18028.4	18034.8	260	0	18
2024.03.15	04:30:00	18034.6	18041.6	18034.6	18041.4	393	0	18
2024.03.15	04:35:00	18041.3	18041.7	18036.9	18039.4	327	0	18
2024.03.15	04:40:00	18039.0	18039.7	18031.3	18038.4	279	0	18
2024.03.15	04:45:00	18037.7	18039.2	18029.8	18036.4	308	0	18
2024.03.15	04:50:00	18036.1	18039.9	18033.4	18034.7	314	0	18
2024.03.15	04:55:00	18034.5	18035.3	18021.4	18021.9	335	0	18
2024.03.15	05:00:00	18021.5	18021.8	18015.3	18016.5	402	0	18
2024.03.15	05:05:00	18016.7	18018.3	18009.8	18011.7	295	0	18
2024.03.15	05:10:00	18011.3	18016.8	18011.2	18016.5	317	0	18
2024.03.15	05:15:00	18016.4	18017.4	18009.3	18010.8	278	0	18
2024.03.15	05:20:00	18010.0	18015.7	18009.9	18013.7	302	0	18
2024.03.15	05:25:00	18014.0	18016.8	18011.2	18015.9	249	0	18
2024.03.15	05:30:00	18015.8	18015.9	18009.0	18009.7	238	0	18
2024.03.15	05:35:00	18009.9	18013.7	18009.4	18011.9	191	0	18
2024.03.15	05:40:00	18011.8	18012.2	18002.5	18003.4	225	0	18
2024.03.15	05:45:00	18003.3	18010.8	18003.2	18009.5	217	0	18
2024.03.15	05:50:00	18009.6	18013.8	18006.5	18012.7	237	0	18
2024.03.15	05:55:00	18012.8	18017.2	18009.0	18016.0	203	0	18
2024.03.15	06:00:00	18016.7	18017.8	18012.9	18015.7	229	0	18
2024.03.15	06:05:00	18015.5	18018.8	18014.4	18015.2	187	0	18
2024.03.15	06:10:00	18015.1	18015.4	18009.7	18009.8	170	0	18
2024.03.15	06:15:00	18009.7	18016.7	18008.7	18015.7	199	0	18
2024.03.15	06:20:00	18015.5	18020.1	18015.3	18019.8	181	0	18
2024.03.15	06:25:00	18019.7	18020.7	18017.0	18018.7	169	0	18
2024.03.15	06:30:00	18018.5	18020.8	18016.0	18018.5	252	0	18
2024.03.15	06:35:00	18018.4	18021.2	18017.1	18019.8	189	0	18
2024.03.15	06:40:00	18019.0	18023.2	18018.3	18022.8	189	0	18
2024.03.15	06:45:00	18022.9	18023.4	18020.4	18021.9	159	0	18
2024.03.15	06:50:00	18021.7	18022.7	18019.7	18020.4	146	0	18
2024.03.15	06:55:00	18020.5	18022.4	18020.2	18020.5	131	0	18
2024.03.15	07:00:00	18020.8	18021.2	18014.4	18014.5	205	0	18
2024.03.15	07:05:00	18014.7	18018.7	18014.4	18018.7	129	0	18
2024.03.15	07:10:00	18018.8	18018.9	18016.3	18016.5	97	0	18
2024.03.15	07:15:00	18015.2	18017.4	18009.9	18011.5	174	0	18
2024.03.15	07:20:00	18011.4	18013.2	18007.0	18008.0	169	0	18
2024.03.15	07:25:00	18008.2	18010.3	18006.9	18009.7	217	0	18
2024.03.15	07:30:00	18009.8	18009.9	18004.4	18006.7	181	0	18
2024.03.15	07:35:00	18007.0	18007.1	17997.3	17999.9	242	0	18
2024.03.15	07:40:00	18000.3	18003.4	17998.0	17999.0	168	0	18
2024.03.15	07:45:00	17998.9	18000.3	17996.3	17996.7	182	0	18
2024.03.15	07:50:00	17996.8	18000.9	17996.6	17999.9	162	0	18
2024.03.15	07:55:00	17999.8	18002.7	17999.1	18001.2	180	0	18
2024.03.15	08:00:00	18001.3	18004.9	18000.8	18001.8	276	0	18
2024.03.15	08:05:00	18001.9	18007.2	18000.3	18005.8	249	0	18
2024.03.15	08:10:00	18006.2	18007.5	17999.9	18000.7	245	0	18
2024.03.15	08:15:00	18000.5	18002.4	17994.3	18001.8	304	0	18
2024.03.15	08:20:00	18001.9	18005.3	18001.9	18003.2	219	0	18
2024.03.15	08:25:00	18003.3	18003.7	18000.0	18002.2	191	0	18
2024.03.15	08:30:00	18002.0	18002.2	17995.8	17996.3	243	0	18
2024.03.15	08:35:00	17996.1	17998.3	17992.5	17993.0	224	0	18
2024.03.15	08:40:00	17992.8	17994.0	17982.3	17982.5	270	0	18
2024.03.15	08:45:00	17982.7	17991.7	17981.8	17991.7	263	0	18
2024.03.15	08:50:00	17992.0	17999.7	17990.9	17998.7	255	0	18
2024.03.15	08:55:00	17998.8	17999.8	17991.9	17992.4	253	0	18
2024.03.15	09:00:00	17992.3	17992.3	17986.1	17988.8	235	0	18
2024.03.15	09:05:00	17988.4	17991.0	17986.0	17988.9	214	0	18
2024.03.15	09:10:00	17988.8	17990.4	17985.3	17987.7	218	0	18
2024.03.15	09:15:00	17988.7	17997.8	17987.2	17997.2	278	0	18
2024.03.15	09:20:00	17997.3	17998.4	17992.5	17995.7	170	0	18
2024.03.15	09:25:00	17996.0	17997.2	17987.4	17987.7	184	0	18
2024.03.15	09:30:00	17988.0	17991.7	17986.3	17990.6	199	0	18
2024.03.15	09:35:00	17990.4	17993.7	17987.8	17991.7	183	0	18
2024.03.15	09:40:00	17991.6	17994.5	17989.9	17993.7	163	0	18
2024.03.15	09:45:00	17993.5	17999.3	17993.3	17996.3	244	0	18
2024.03.15	09:50:00	17995.7	17997.9	17988.4	17989.2	301	0	18
2024.03.15	09:55:00	17988.8	17995.8	17986.4	17995.2	239	0	18
2024.03.15	10:00:00	17995.3	17998.0	17987.9	17997.4	449	0	18
2024.03.15	10:05:00	17996.4	18007.7	17995.3	18002.8	518	0	18
2024.03.15	10:10:00	18002.6	18008.9	18001.4	18004.4	336	0	18
2024.03.15	10:15:00	18004.3	18009.9	17998.8	18008.8	339	0	18
2024.03.15	10:20:00	18008.7	18011.8	18004.9	18008.9	297	0	18
2024.03.15	10:25:00	18008.3	18014.8	18005.1	18014.5	308	0	18
2024.03.15	10:30:00	18014.2	18015.2	18008.6	18013.2	290	0	18
2024.03.15	10:35:00	18012.6	18018.4	18005.7	18015.4	300	0	18
2024.03.15	10:40:00	18015.3	18016.0	18012.4	18013.9	241	0	18
2024.03.15	10:45:00	18014.1	18016.3	18004.4	18005.9	272	0	18
2024.03.15	10:50:00	18005.8	18007.0	17997.1	17999.0	294	0	18
2024.03.15	10:55:00	17998.4	17998.6	17984.7	17986.7	462	0	18
2024.03.15	11:00:00	17987.8	18005.2	17985.7	18003.7	915	0	18
2024.03.15	11:05:00	18003.8	18022.0	18003.7	18019.4	788	0	18
2024.03.15	11:10:00	18019.1	18025.3	18017.9	18021.2	545	0	18
2024.03.15	11:15:00	18021.4	18025.7	18015.3	18018.6	502	0	18
2024.03.15	11:20:00	18018.4	18021.8	18017.0	18021.5	357	0	20
2024.03.15	11:25:00	18022.3	18023.8	18013.0	18020.0	397	0	18
2024.03.15	11:30:00	18020.2	18023.8	18017.2	18017.4	302	0	18
2024.03.15	11:35:00	18017.3	18023.0	18011.7	18022.7	433	0	18
2024.03.15	11:40:00	18023.5	18034.9	18023.5	18034.7	522	0	18
2024.03.15	11:45:00	18034.1	18035.6	18026.9	18029.4	402	0	18
2024.03.15	11:50:00	18030.0	18034.0	18024.8	18031.7	355	0	18
2024.03.15	11:55:00	18031.0	18040.3	18030.2	18035.2	343	0	18
2024.03.15	12:00:00	18035.0	18042.5	18034.6	18040.4	363	0	18
2024.03.15	12:05:00	18040.5	18051.2	18037.2	18048.5	405	0	18
2024.03.15	12:10:00	18049.2	18049.3	18041.9	18044.2	377	0	18
2024.03.15	12:15:00	18043.2	18043.8	18035.7	18042.9	413	0	18
2024.03.15	12:20:00	18042.8	18045.7	18037.0	18044.2	346	0	18
2024.03.15	12:25:00	18043.2	18044.3	18030.3	18039.8	402	0	18
2024.03.15	12:30:00	18039.7	18059.2	18039.5	18058.9	555	0	18
2024.03.15	12:35:00	18058.5	18061.7	18053.9	18060.9	410	0	18
2024.03.15	12:40:00	18061.0	18061.0	18055.8	18056.0	353	0	18
2024.03.15	12:45:00	18055.9	18067.2	18055.8	18065.7	448	0	18
2024.03.15	12:50:00	18065.8	18075.6	18065.2	18075.0	416	0	18
2024.03.15	12:55:00	18075.1	18077.3	18065.3	18065.5	499	0	18
2024.03.15	13:00:00	18065.7	18078.3	18065.6	18074.5	465	0	18
2024.03.15	13:05:00	18074.4	18081.5	18072.0	18076.7	401	0	18
2024.03.15	13:10:00	18076.5	18082.7	18075.0	18079.5	379	0	18
2024.03.15	13:15:00	18079.4	18083.4	18076.4	18081.8	418	0	18
2024.03.15	13:20:00	18081.7	18088.5	18080.9	18083.2	384	0	18
2024.03.15	13:25:00	18083.9	18084.8	18079.4	18081.0	364	0	18
2024.03.15	13:30:00	18080.7	18091.8	18078.8	18091.5	389	0	18
2024.03.15	13:35:00	18091.7	18096.8	18089.8	18095.3	498	0	18
2024.03.15	13:40:00	18094.9	18098.7	18088.0	18088.0	382	0	18
2024.03.15	13:45:00	18087.4	18095.9	18087.4	18094.0	333	0	18
2024.03.15	13:50:00	18094.4	18095.4	18090.2	18094.0	391	0	18
2024.03.15	13:55:00	18093.9	18095.2	18083.3	18084.2	393	0	18
2024.03.15	14:00:00	18083.1	18083.5	18077.4	18081.9	457	0	18
2024.03.15	14:05:00	18081.8	18084.5	18075.8	18076.5	415	0	18
2024.03.15	14:10:00	18075.9	18077.5	18068.5	18077.4	594	0	18
2024.03.15	14:15:00	18077.3	18083.6	18074.3	18076.9	371	0	18
2024.03.15	14:20:00	18076.8	18082.9	18073.0	18077.4	438	0	18
2024.03.15	14:25:00	18076.4	18082.4	18075.9	18077.4	326	0	18
2024.03.15	14:30:00	18076.8	18081.0	18075.5	18080.2	282	0	18
2024.03.15	14:35:00	18080.3	18084.9	18077.4	18084.8	343	0	18
2024.03.15	14:40:00	18084.4	18084.8	18076.5	18077.0	346	0	18
2024.03.15	14:45:00	18076.9	18077.4	18067.3	18073.8	439	0	18
2024.03.15	14:50:00	18073.7	18079.3	18066.3	18068.3	379	0	18
2024.03.15	14:55:00	18067.4	18067.4	18050.3	18057.8	646	0	18
2024.03.15	15:00:00	18058.5	18058.8	18047.0	18050.4	617	0	18
2024.03.15	15:05:00	18050.5	18054.8	18040.3	18046.4	600	0	18
2024.03.15	15:10:00	18046.1	18051.2	18028.3	18033.2	725	0	18
2024.03.15	15:15:00	18033.1	18034.8	18024.0	18030.7	665	0	18
2024.03.15	15:20:00	18030.5	18034.5	18025.8	18030.9	552	0	18
2024.03.15	15:25:00	18029.5	18037.5	18028.8	18036.5	535	0	18
2024.03.15	15:30:00	18039.6	18050.7	18028.7	18049.9	1235	0	18
2024.03.15	15:35:00	18049.7	18052.8	18027.6	18027.8	900	0	18
2024.03.15	15:40:00	18028.2	18029.4	18008.8	18022.2	1234	0	18
2024.03.15	15:45:00	18022.5	18027.7	18008.9	18022.3	919	0	18
2024.03.15	15:50:00	18022.9	18037.8	18019.0	18035.4	890	0	18
2024.03.15	15:55:00	18035.8	18038.5	18026.8	18028.8	767	0	18
2024.03.15	16:00:00	18028.9	18031.3	18015.0	18022.2	901	0	18
2024.03.15	16:05:00	18021.8	18023.2	18000.7	18010.8	868	0	18
2024.03.15	16:10:00	18009.3	18011.3	17994.3	17995.4	1015	0	18
2024.03.15	16:15:00	17995.9	18001.8	17984.5	18001.8	1469	0	18
2024.03.15	16:20:00	18001.4	18002.8	17968.0	17968.5	1667	0	18
2024.03.15	16:25:00	17964.4	17971.8	17907.0	17928.2	3875	0	18
2024.03.15	16:30:00	17925.8	17950.5	17903.5	17925.8	6342	0	6
2024.03.15	16:35:00	17926.9	17934.0	17879.0	17889.5	4655	0	6
2024.03.15	16:40:00	17889.8	17914.5	17857.5	17858.3	4289	0	6
2024.03.15	16:45:00	17858.6	17882.8	17845.9	17868.8	4208	0	6
2024.03.15	16:50:00	17869.0	17894.5	17866.5	17883.5	3665	0	6
2024.03.15	16:55:00	17883.0	17904.8	17861.7	17870.0	3061	0	6
2024.03.15	17:00:00	17867.8	17888.9	17838.5	17846.9	4665	0	6
2024.03.15	17:05:00	17847.0	17849.2	17805.5	17845.8	4524	0	6
2024.03.15	17:10:00	17845.6	17881.0	17843.9	17870.0	3819	0	6
2024.03.15	17:15:00	17870.8	17889.8	17864.3	17868.3	3669	0	6
2024.03.15	17:20:00	17868.0	17888.3	17860.2	17882.5	3346	0	6
2024.03.15	17:25:00	17882.3	17901.6	17875.6	17882.3	3290	0	6
2024.03.15	17:30:00	17881.8	17897.4	17869.9	17879.0	2966	0	6
2024.03.15	17:35:00	17878.5	17927.9	17877.8	17910.0	3172	0	6
2024.03.15	17:40:00	17910.8	17926.3	17904.4	17913.3	2510	0	6
2024.03.15	17:45:00	17913.6	17946.9	17910.5	17938.8	2483	0	6
2024.03.15	17:50:00	17938.5	17939.9	17908.1	17908.5	2353	0	6
2024.03.15	17:55:00	17908.6	17923.5	17893.1	17904.3	2188	0	6
2024.03.15	18:00:00	17904.8	17909.6	17888.0	17902.0	2492	0	6
2024.03.15	18:05:00	17902.3	17903.3	17879.4	17890.3	2389	0	6
2024.03.15	18:10:00	17890.8	17906.8	17885.4	17887.8	2189	0	6
2024.03.15	18:15:00	17887.3	17904.8	17873.3	17877.0	2174	0	6
2024.03.15	18:20:00	17877.8	17885.0	17862.8	17870.3	2194	0	6
2024.03.15	18:25:00	17870.5	17888.4	17861.6	17884.0	1875	0	6
2024.03.15	18:30:00	17883.5	17891.1	17862.8	17863.3	1949	0	6
2024.03.15	18:35:00	17860.7	17874.8	17844.4	17855.3	2190	0	6
2024.03.15	18:40:00	17854.0	17860.0	17845.0	17851.8	1762	0	6
2024.03.15	18:45:00	17850.8	17857.5	17834.0	17834.6	1963	0	6
2024.03.15	18:50:00	17835.0	17855.6	17831.8	17846.0	1893	0	6
2024.03.15	18:55:00	17845.9	17856.8	17838.8	17844.4	1723	0	6
2024.03.15	19:00:00	17844.3	17855.8	17837.3	17842.5	1643	0	6
2024.03.15	19:05:00	17841.8	17846.0	17831.8	17833.3	1645	0	6
2024.03.15	19:10:00	17833.0	17839.9	17818.1	17821.3	1717	0	6
2024.03.15	19:15:00	17821.0	17827.4	17803.4	17815.3	1910	0	6
2024.03.15	19:20:00	17814.8	17831.3	17814.0	17826.8	1652	0	6
2024.03.15	19:25:00	17826.5	17834.4	17818.0	17822.0	1540	0	6
2024.03.15	19:30:00	17821.5	17848.9	17819.0	17821.3	2017	0	6
2024.03.15	19:35:00	17821.8	17843.0	17816.4	17839.0	1908	0	6
2024.03.15	19:40:00	17838.3	17843.4	17824.5	17828.5	1617	0	6
2024.03.15	19:45:00	17827.8	17840.8	17818.3	17819.8	1612	0	6
2024.03.15	19:50:00	17819.5	17821.5	17796.1	17797.0	2008	0	6
2024.03.15	19:55:00	17796.3	17799.0	17787.4	17791.5	1924	0	6
2024.03.15	20:00:00	17791.9	17808.1	17791.0	17792.5	1904	0	6
2024.03.15	20:05:00	17791.9	17819.9	17789.5	17814.5	1678	0	6
2024.03.15	20:10:00	17814.8	17833.8	17811.0	17820.5	1740	0	6
2024.03.15	20:15:00	17819.5	17830.0	17818.3	17823.3	1466	0	6
2024.03.15	20:20:00	17824.3	17848.8	17822.0	17848.5	1710	0	6
2024.03.15	20:25:00	17848.4	17852.1	17828.8	17831.8	1688	0	6
2024.03.15	20:30:00	17831.3	17840.5	17829.5	17833.0	1429	0	6
2024.03.15	20:35:00	17832.5	17850.1	17831.8	17849.0	1580	0	6
2024.03.15	20:40:00	17848.4	17854.4	17844.3	17844.5	1369	0	6
2024.03.15	20:45:00	17844.4	17845.5	17818.5	17822.0	1562	0	6
2024.03.15	20:50:00	17822.3	17851.5	17821.0	17849.8	1620	0	6
2024.03.15	20:55:00	17849.5	17865.8	17849.3	17862.5	1913	0	6
2024.03.15	21:00:00	17862.6	17872.0	17860.4	17863.5	1475	0	6
2024.03.15	21:05:00	17863.6	17864.4	17846.3	17850.0	1435	0	6
2024.03.15	21:10:00	17849.3	17857.8	17835.0	17841.3	1371	0	6
2024.03.15	21:15:00	17841.0	17849.8	17835.5	17847.0	1432	0	6
2024.03.15	21:20:00	17846.3	17851.3	17834.0	17835.0	1367	0	6
2024.03.15	21:25:00	17835.1	17839.9	17823.0	17837.1	1536	0	6
2024.03.15	21:30:00	17837.0	17856.3	17834.8	17850.8	1664	0	6
2024.03.15	21:35:00	17851.0	17863.8	17842.5	17862.3	1472	0	6
2024.03.15	21:40:00	17861.8	17882.0	17860.5	17874.0	1774	0	6
2024.03.15	21:45:00	17874.4	17874.5	17847.3	17850.5	1583	0	6
2024.03.15	21:50:00	17850.8	17868.4	17849.0	17865.8	1487	0	6
2024.03.15	21:55:00	17865.3	17877.4	17860.8	17865.0	1427	0	6
2024.03.15	22:00:00	17864.3	17882.1	17858.5	17881.0	1516	0	6
2024.03.15	22:05:00	17880.5	17881.1	17851.5	17852.8	1607	0	6
2024.03.15	22:10:00	17853.6	17867.3	17848.4	17862.5	1525	0	6
2024.03.15	22:15:00	17862.8	17867.3	17851.8	17857.3	1435	0	6
2024.03.15	22:20:00	17857.4	17861.5	17841.0	17857.6	1785	0	6
2024.03.15	22:25:00	17857.9	17886.9	17856.8	17869.4	2115	0	6
2024.03.15	22:30:00	17869.9	17875.1	17854.0	17856.8	1839	0	6
2024.03.15	22:35:00	17856.5	17871.3	17847.3	17850.5	1676	0	6
2024.03.15	22:40:00	17849.8	17858.4	17842.1	17849.8	1826	0	6
2024.03.15	22:45:00	17849.3	17855.5	17845.5	17850.3	1796	0	6
2024.03.15	22:50:00	17849.9	17854.8	17825.3	17835.5	2870	0	6
2024.03.15	22:55:00	17834.4	17851.3	17829.0	17838.6	3249	0	6
2024.03.15	23:00:00	17838.9	17858.3	17838.4	17850.9	1433	0	6
2024.03.15	23:05:00	17851.6	17854.1	17848.0	17853.9	614	0	18
2024.03.15	23:10:00	17854.0	17856.0	17851.1	17854.8	474	0	18
2024.03.15	23:15:00	17854.0	17854.3	17843.8	17848.7	229	0	18
2024.03.15	23:20:00	17848.5	17854.6	17846.3	17854.6	226	0	18
2024.03.15	23:25:00	17854.8	17861.8	17853.9	17857.0	341	0	18
2024.03.15	23:30:00	17856.6	17859.3	17850.9	17851.3	255	0	18
2024.03.15	23:35:00	17851.6	17852.0	17848.3	17848.5	182	0	18
2024.03.15	23:40:00	17848.7	17848.8	17842.5	17843.5	264	0	18
2024.03.15	23:45:00	17843.7	17844.9	17841.0	17842.3	271	0	18
2024.03.15	23:50:00	17842.2	17844.8	17840.9	17842.5	259	0	18
2024.03.15	23:55:00	17842.6	17844.9	17841.6	17844.4	185	0	18
2024.03.18	01:00:00	17852.6	17857.8	17843.8	17855.2	228	0	18
2024.03.18	01:05:00	17855.4	17883.8	17850.1	17878.5	571	0	18
2024.03.18	01:10:00	17878.4	17882.7	17871.6	17880.6	309	0	18
2024.03.18	01:15:00	17880.9	17882.2	17874.4	17876.1	267	0	18
2024.03.18	01:20:00	17875.5	17883.5	17873.9	17882.7	302	0	18
2024.03.18	01:25:00	17883.1	17883.1	17878.9	17882.8	201	0	18
2024.03.18	01:30:00	17882.9	17883.5	17871.3	17871.9	244	0	18
2024.03.18	01:35:00	17871.8	17877.9	17865.4	17875.8	372	0	18
2024.03.18	01:40:00	17876.3	17878.2	17870.8	17870.9	176	0	18
2024.03.18	01:45:00	17870.7	17876.4	17870.4	17872.4	174	0	18
2024.03.18	01:50:00	17872.6	17872.7	17860.8	17864.9	265	0	18
2024.03.18	01:55:00	17865.1	17865.5	17851.6	17852.4	337	0	18
2024.03.18	02:00:00	17852.3	17858.4	17844.3	17844.9	368	0	18
2024.03.18	02:05:00	17846.2	17858.2	17845.1	17848.3	390	0	18
2024.03.18	02:10:00	17849.3	17851.3	17844.3	17845.3	296	0	18
2024.03.18	02:15:00	17845.7	17854.8	17845.7	17853.3	276	0	18
2024.03.18	02:20:00	17853.4	17855.8	17851.9	17854.9	151	0	18
2024.03.18	02:25:00	17855.5	17861.8	17854.9	17856.9	289	0	18
2024.03.18	02:30:00	17857.1	17865.4	17856.7	17861.1	241	0	18
2024.03.18	02:35:00	17861.2	17869.3	17860.3	17864.1	266	0	18
2024.03.18	02:40:00	17863.9	17864.1	17859.1	17862.4	192	0	18
2024.03.18	02:45:00	17862.3	17866.8	17858.7	17865.2	236	0	18
2024.03.18	02:50:00	17864.3	17868.8	17861.9	17862.3	250	0	18
2024.03.18	02:55:00	17861.9	17863.2	17859.3	17860.4	156	0	18
2024.03.18	03:00:00	17860.5	17862.7	17853.8	17854.3	471	0	18
2024.03.18	03:05:00	17854.1	17854.1	17844.8	17846.1	534	0	18
2024.03.18	03:10:00	17845.9	17858.8	17845.9	17857.8	471	0	18
2024.03.18	03:15:00	17857.9	17858.3	17854.9	17856.9	371	0	18
2024.03.18	03:20:00	17856.8	17858.3	17851.5	17851.5	354	0	18
2024.03.18	03:25:00	17851.9	17859.9	17851.8	17856.4	275	0	18
2024.03.18	03:30:00	17856.3	17857.9	17852.9	17856.4	243	0	18
2024.03.18	03:35:00	17856.5	17859.4	17855.9	17857.7	220	0	18
2024.03.18	03:40:00	17857.6	17867.3	17857.0	17866.4	297	0	18
2024.03.18	03:45:00	17866.5	17869.5	17862.0	17867.0	309	0	18
